,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1219,N133,서울특별시,금천구,특별시도,0,시흥대로40길 42,3.0,서울특별시 금천구 시흥대로40길42 영일빌라앞,서울특별시 금천구 시흥동438-217,37.447451,126.906016,서울특별시 금천구 시흥대로40길42 영일빌라앞,4,0,,,2.0,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1220,N134,서울특별시,금천구,특별시도,0,시흥대로40길 111-5,3.0,서울특별시 금천구 시흥대로40길93 자연유아원앞,서울특별시 금천구 시흥동420-11,37.446301,126.905895,서울특별시 금천구 시흥대로40길93 자연유아원앞,4,0,,,2.0,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1221,N135,서울특별시,금천구,특별시도,0,독산로50길 60,3.0,서울특별시 금천구 독산로50길60 한울중학교,서울특별시 금천구 시흥동792-1,37.462526,126.907659,서울특별시 금천구 독산로50길60 한울중학교,4,0,,,2.0,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1222,N136,서울특별시,금천구,특별시도,0,디지털로9길 90,3.0,서울특별시 금천구 디지털로9길90 블랙야크,서울특별시 금천구 가산로79-2,37.481246,126.885475,서울특별시 금천구 디지털로9길90 블랙야크,4,0,,,,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1223,N137,서울특별시,금천구,특별시도,0,가산로9길 54,3.0,서울특별시 금천구 가산로9길54 LG전자,서울특별시 금천구 가산동60-28,37.475933,126.889538,서울특별시 금천구 가산로9길54 LG전자,4,0,,,2.0,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1224,N138,서울특별시,금천구,특별시도,0,시흥대로40길 111-5,3.0,서울특별시 금천구 시흥대로40마길1,서울특별시 금천구 시흥동932-21,37.447218,126.907628,서울특별시 금천구 시흥대로40마길1,4,0,,,2.0,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1225,N139,서울특별시,금천구,특별시도,0,금하로24길 2,3.0,서울특별시 금천구 금하로24길2 카멜리아맞은편,서울특별시 금천구 시흥동910-4,37.451067,126.908533,서울특별시 금천구 금하로24길2 카멜리아맞은편,4,0,,,,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1226,N140,서울특별시,금천구,특별시도,0,독산로 105,3.0,서울특별시 금천구 독산로105 동산교회,서울특별시 금천구 시흥동847-7,37.456867,126.905491,서울특별시 금천구 독산로105 동산교회,4,0,,,,2017.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1227,N141,서울특별시,금천구,특별시도,0,금하로 750,3.0,서울특별시 금천구 금하로750 우방아파트,서울특별시 금천구 시흥동1011,37.450028,126.912839,서울특별시 금천구 금하로750 우방아파트,4,0,,,,2017.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1228,N142,서울특별시,금천구,특별시도,0,두산로 75,3.0,서울특별시 금천구 두산로75 빅마켓,서울특별시 금천구 독산로289-1,37.469974,126.896224,서울특별시 금천구 두산로75 빅마켓,4,0,,,,2018.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1229,N143,서울특별시,금천구,특별시도,0,독산로 178,3.0,서울특별시 금천구 독산로178 독산2동주민센터,서울특별시 금천구 독산동378-451,37.463119,126.903923,서울특별시 금천구 독산로178 독산2동주민센터,4,0,,,,2018.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1230,N144,서울특별시,금천구,특별시도,0,시흥대로 244,3.0,서울특별시 금천구 시흥대로244 희명병원,서울특별시 금천구 시흥동882-31,37.455928,126.900367,서울특별시 금천구 시흥대로244 희명병원,4,0,,,,2018.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1231,N145,서울특별시,금천구,특별시도,0,시흥대로79길,3.0,서울특별시 금천구 도하어린이공원,서울특별시 금천구 독산동1150,37.458374,126.895001,서울특별시 금천구 시흥대로 도하어린이공원,4,0,,,2.0,2019.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1232,N146,서울특별시,금천구,특별시도,0,두산로14길,3.0,서울특별시 금천구 두산로14길 가산중학교 앞,서울특별시 금천구 독산1동,37.467868,126.895096,서울특별시 금천구 두산로14길 가산중학교 앞,4,0,,,,2019.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1233,N147,서울특별시,금천구,특별시도,0,호암로 터널방향,3.0,서울특별시 금천구 호암로 터널방향,서울특별시 금천구 시흥2동 1013-12,37.447242,126.919503,서울특별시 금천구 호암로 터널방향,4,0,,,,2019.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1237,N113,서울특별시,금천구,특별시도,0,독산로 353,3.0,서울특별시 금천구 독산로353 KT구로지사부근,서울특별시 금천구 독산동959-12,37.478375,126.903742,서울특별시 금천구 독산로353 KT구로지사부근,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1238,N114,서울특별시,금천구,특별시도,0,금하로 717,3.0,서울특별시 금천구 금하로717 에벤에셀프라자,서울특별시 금천구 시흥동830-13,37.450634,126.909732,서울특별시 금천구 금하로717 에벤에셀프라자,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1239,N115,서울특별시,금천구,특별시도,0,독산로 238-1,3.0,서울특별시 금천구 독산로238-1 독산4동사무소,서울특별시 금천구 독산동1020-21,37.468161,126.902123,서울특별시 금천구 독산로238-1 독산4동사무소,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1240,N116,서울특별시,금천구,특별시도,0,금하로 668,3.0,서울특별시 금천구 금하로668 금빛공원,서울특별시 금천구 시흥동893,37.453483,126.903905,서울특별시 금천구 금하로668 금빛공원,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1241,N117,서울특별시,금천구,특별시도,0,금하로 635,3.0,서울특별시 금천구 금하로635 홍콩반점,서울특별시 금천구 시흥동879-26,37.454741,126.901792,서울특별시 금천구 금하로635 홍콩반점,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1242,N118,서울특별시,금천구,특별시도,0,범안로 1209,3.0,서울특별시 금천구 범안로1209 e편한세상독산,서울특별시 금천구 독산동293-5,37.466505,126.896161,서울특별시 금천구 범안로1209 e편한세상독산,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1243,N119,서울특별시,금천구,특별시도,0,범안로 1138,3.0,서울특별시 금천구 범안로1138 독산역2번출구앞,서울특별시 금천구 가산동715,37.465974,126.887996,서울특별시 금천구 범안로1138 독산역2번출구앞,4,0,,,,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1244,N120,서울특별시,금천구,특별시도,0,가산디지털1로 165,3.0,서울특별시 금천구 가산디지털1로165 맥도날드,서울특별시 금천구 가산동371-6,37.480058,126.881721,서울특별시 금천구 가산디지털1로165 맥도날드,4,0,,,,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1245,N121,서울특별시,금천구,특별시도,0,디지털로 193,3.0,서울특별시 금천구 디지털로193 마리오아울렛,서울특별시 금천구 가산동60-6,37.478165,126.887836,서울특별시 금천구 디지털로193 마리오아울렛,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1246,N122,서울특별시,금천구,특별시도,0,독산로 16,3.0,서울특별시 금천구 독산로16 곰마트,서울특별시 금천구 시흥동935-27,37.448931,126.904735,서울특별시 금천구 독산로 16 곰마트,4,0,,,2.0,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1247,N123,서울특별시,금천구,특별시도,0,금하로 694,3.0,서울특별시 금천구 금하로694 은행공원맞은편,서울특별시 금천구 시흥동909-5,37.451659,126.907241,서울특별시 금천구 금하로 694 은행공원맞은편,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1248,N124,서울특별시,금천구,특별시도,0,벚꽃로 254,3.0,서울특별시 금천구 벚꽃로254 벽산디지털밸리삼거리,서울특별시 금천구 가산동60-24,37.477093,126.884853,서울특별시 금천구 벚꽃로 254 벽산디지털밸리삼거리,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1249,N125,서울특별시,금천구,특별시도,0,문성로 14-1,3.0,서울특별시 금천구 문성로14-1 청호센트레빌,서울특별시 금천구 독산동887-5,37.476384,126.905205,서울특별시 금천구 문성로14-1 청호센트레빌,4,0,,,,2015.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1250,N126,서울특별시,금천구,특별시도,0,독산로 337,3.0,서울특별시 금천구 독산로335-1 제일목재맞은편,서울특별시 금천구 독산동962-28,37.476741,126.903585,서울특별시 금천구 독산로335-1 제일목재맞은편,4,0,,,,2016.0,금천구청,02-2627-1763,2021-02-01,3170000,서울특별시 금천구
1261,F9948,서울특별시,송파구,일반국도,3번,송파대로,1.0,서울특별시 송파구 송파대로,서울특별시 송파구 신천동 3,37.513507,127.10019,잠실역교차로,2,50,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1262,F9949,서울특별시,송파구,일반국도,3번,송파대로,2.0,서울특별시 송파구 송파대로,서울특별시 송파구 잠실동 39,37.513055,127.099961,잠실역교차로,2,50,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1263,F9950,서울특별시,송파구,특별시도,,올림픽로,1.0,서울특별시 송파구 올림픽로,서울특별시 송파구 잠실동 32,37.513213,127.100434,잠실역R,2,60,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1264,F9951,서울특별시,송파구,특별시도,,올림픽로,2.0,서울특별시 송파구 올림픽로,서울특별시 송파구 신천동 27,37.513352,127.099743,잠실역R,2,60,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1265,F9952,서울특별시,송파구,특별시도,,잠실로,2.0,서울특별시 송파구 잠실로,서울특별시 송파구 잠실동 42,37.511072,127.101532,잠실광역환승센터교차로,2,60,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1266,F9953,서울특별시,송파구,일반국도,3번,송파대로,1.0,서울특별시 송파구 송파대로,서울특별시 송파구 신천동 32,37.508854,127.104096,석촌호수교차로,2,50,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1267,F9954,서울특별시,금천구,일반국도,1번,시흥대로,2.0,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥동 982-15,37.438515,126.90288,기아대교앞교차로,2,50,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1268,F9955,서울특별시,금천구,일반국도,1번,시흥대로,1.0,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥동 1001-29,37.438481,126.903432,기아대교앞교차로,2,50,,,99.0,2018.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1269,F9956,서울특별시,서초구,특별시도,,남부순환로,2.0,서울특별시 서초구 남부순환로 2183,,37.474269,126.991028,방배래미안타워 건너편,2,60,,,99.0,2017.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1270,F9957,서울특별시,서초구,일반국도,47번,중앙로,2.0,서울특별시 서초구 중앙로,서울특별시 서초구 우면동 748,37.457198,127.013242,서초호반써밋@102동 앞,2,60,,,99.0,2017.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1271,G0005,서울특별시,영등포구,특별시도,,국회대로,2.0,서울특별시 영등포구 국회대로,서울특별시 영등포구 여의도동 1-6,37.529182,126.917146,국회의사당앞교차로,2,60,,,99.0,2017.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1272,G0006,서울특별시,관악구,특별시도,,남부순환로,2.0,서울특별시 관악구 남부순환로 2028,,37.475882,126.973407,한국엔지니어링협회 건너편,2,60,,,99.0,2017.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1273,G0007,서울특별시,관악구,특별시도,,문성로,2.0,서울특별시 관악구 문성로 214,,37.479167,126.927369,새명문유치원앞,2,30,,,2.0,2017.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1286,F9341,서울특별시,서대문구,고속국도,30번,내부순환로,2.0,서울특별시 서대문구 내부순환로,서울특별시 서대문구 연희동 172-87,37.578381,126.931944,두산@앞,1,70,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1287,F9342,서울특별시,서초구,특별시도,,효령로,1.0,서울특별시 서초구 효령로,서울특별시 서초구 방배동 917-7,37.480058,126.993807,대우효령아파트 교차로,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1288,F9343,서울특별시,성동구,특별시도,,고산자로,1.0,서울특별시 성동구 고산자로,서울특별시 성동구 성수동1가 685-355,37.547229,127.036727,응봉교 교차로,2,60,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1289,F9344,서울특별시,성북구,특별시도,,동소문로,2.0,서울특별시 성북구 동소문로,서울특별시 성북구 성북동1가 50-2,37.58847,127.005595,한성대입구역 교차로,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1290,F9345,서울특별시,성북구,특별시도,,화랑로,2.0,서울특별시 성북구 화랑로 368,,37.61556,127.068976,서울특별시민방위교육장 앞,2,60,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1291,F9346,서울특별시,양천구,특별시도,,목동서로,2.0,서울특별시 양천구 목동서로,서울특별시 양천구 목동 901-7,37.537524,126.880805,목동신시가지1단지101동 앞,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1292,F9347,서울특별시,영등포구,특별시도,,오리로,1.0,서울특별시 영등포 국회대로,서울특별시 영등포구 당산동3가 3-3,37.526636,126.901504,영등포경찰서건너편,2,60,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1293,F9348,서울특별시,용산구,특별시도,,한강대로,1.0,서울특별시 용산구 한강대로,서울특별시 용산구 한강로1가 97,37.535846,126.974505,삼각지교차로,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1294,F9349,서울특별시,은평구,특별시도,,수색로,2.0,서울특별시 은평구 수색로,서울특별시 은평구 수색동 407-2,37.586826,126.887184,수색교,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1295,F9350,서울특별시,은평구,특별시도,,연서로,1.0,서울특별시 은평구 연서로,서울특별시 은평구 진관동 128-45,37.64278,126.938891,진관사입구 교차로,2,50,,,99.0,2016.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
