,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
556,3197,21992986,소리음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109020054,1,대지,902,54.0,서울특별시 강남구 도곡동 902-54,116804166093,서울특별시 강남구 남부순환로363길,12,31.0,1168011800109020054000725,,서울특별시 강남구 남부순환로363길 12-31,135270,6269.0,,2,,02-3462-8184,127.038730243076,37.4864804958744,,2017-10-03
562,3224,21905705,명인에듀,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110220004,1,대지,1022,4.0,서울특별시 강남구 대치동 1022-4,116804166414,서울특별시 강남구 삼성로57길,28,,1168010600110220004027239,,서울특별시 강남구 삼성로57길 28,135280,6279.0,,,,02-552-3118,127.058728580256,37.4976704704918,,2016-01-28
564,3230,24843302,올어메리칸아카데미영어교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106070003,1,대지,607,3.0,서울특별시 강남구 신사동 607-3,116804166520,서울특별시 강남구 압구정로36길,34,,1168010700106070003010011,,서울특별시 강남구 압구정로36길 34,135894,6023.0,사,2,,02-2252-0502,127.03135357547701,37.5261927784817,2053.0,2016-01-27
578,3328,24748640,오투리빙텔,,R,학문/교육,R10,도서관/독서실,R10A01,독서실,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109450021,1,대지,945,21.0,서울특별시 강남구 대치동 945-21,116804166701,서울특별시 강남구 영동대로85길,20,3.0,1168010600109450021012131,,서울특별시 강남구 영동대로85길 20-3,135280,6181.0,,5,,02-501-5335,127.06175352685,37.5071826631615,1945.0,2017-08-25
582,3346,24412010,언어논술프로스앤콘스학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109380022,1,대지,938,22.0,서울특별시 강남구 대치동 938-22,116803122012,서울특별시 강남구 도곡로,409,,1168010600109380022014201,타워엠프리스,서울특별시 강남구 도곡로 409,135280,6207.0,4,,303,02-555-9420,127.055147428125,37.4973625540392,1906.0,2017-09-15
584,3349,24425951,알타이탈리아어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116430032,1,대지,1643,32.0,서울특별시 서초구 서초동 1643-32,116504163315,서울특별시 서초구 사임당로19길,72,3.0,1165010800116430032023453,,서울특별시 서초구 사임당로19길 72-3,137070,6638.0,B,1,,02-522-5747,127.019033777206,37.4924367642994,,2016-01-26
595,3417,4957087,다올예술원,,R,학문/교육,R05,학원-음악미술무용,R05A05,학원-무용,P85620,예술 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109320002,1,대지,932,2.0,서울특별시 강남구 대치동 932-2,116804166244,서울특별시 강남구 도곡로77길,14,,1168010600109320002013827,양지빌딩,서울특별시 강남구 도곡로77길 14,135280,6209.0,,1,,02-561-4370,127.058606787572,37.4992643713153,1902.0,2017-09-30
605,3473,21053717,김용현언어학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600106290000,1,대지,629,,서울특별시 강남구 대치동 629,116802000003,서울특별시 강남구 남부순환로,2913,,1168010600106290000014428,동하빌딩,서울특별시 강남구 남부순환로 2913,135280,6280.0,,,,02-556-6966,127.05850774773701,37.492739924937,1878.0,2016-01-27
613,3505,24353357,손과학교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109200009,1,대지,920,9.0,서울특별시 강남구 대치동 920-9,116804166653,서울특별시 강남구 역삼로64길,12,,1168010600109200009013527,,서울특별시 강남구 역삼로64길 12,135280,6199.0,,,201,02-554-1330,127.05290605808399,37.5002189769675,1906.0,2016-01-26
619,3546,24415214,제이에이치에스영재영,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107730004,1,대지,773,4.0,서울특별시 서초구 방배동 773-4,116503121010,서울특별시 서초구 방배로,244,,1165010100107730004015810,,서울특별시 서초구 방배로 244,137060,6584.0,,3,,02-532-2789,126.989463503692,37.4948636501092,,2016-01-26
621,3548,20729085,루소랩커피아카데미,,R,학문/교육,R07,학원-예능취미체육,R07A10,학원-요리,P85659,기타 기술 및 직업훈련학원,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800100510006,1,대지,51,6.0,서울특별시 강남구 논현동 51-6,116803122011,서울특별시 강남구 학동로,107,,1168010800100510006000001,더퍼스트빌딩,서울특별시 강남구 학동로 107,135010,6044.0,,3,,02-512-9952,127.022469174937,37.5117027481481,,2017-09-17
640,3663,22047244,키즈스쿨,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116850000,1,대지,1685,,서울특별시 서초구 서초동 1685,116503121024,서울특별시 서초구 서초중앙로,200,,1165010800116850000020168,삼풍아파트,서울특별시 서초구 서초중앙로 200,137779,6601.0,,1,,02-537-4737,127.015559690201,37.5003731881424,,2017-11-01
646,3692,21965704,밤비디학원,,R,학문/교육,R04,학원-어학,R04A02,학원-어린이영어,P85502,외국어학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116850010,1,대지,1685,10.0,서울특별시 서초구 서초동 1685-10,116503121024,서울특별시 서초구 서초중앙로,176,,1165010800116850010020234,한울빌딩,서울특별시 서초구 서초중앙로 176,137070,6600.0,,2,,02-537-7175,127.013165738544,37.4975148933081,1889.0,2017-09-23
651,3715,21678115,이정선아트스쿨,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104670018,1,대지,467,18.0,서울특별시 강남구 도곡동 467-18,116803005086,서울특별시 강남구 언주로,122,,1168011800104670018000569,우성캐릭터빌,서울특별시 강남구 언주로 122,135270,6295.0,,,,02-576-1194,127.051059251376,37.4870757487531,,2016-01-28
656,3751,15510626,글로비스배탁정철영,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108260020,1,대지,826,20.0,서울특별시 강남구 역삼동 826-20,116802102001,서울특별시 강남구 강남대로,362,,1168010100108260020025071,대륭강남타워,서울특별시 강남구 강남대로 362,135935,6241.0,,,,,127.029400510793,37.495297643201,,2017-09-30
659,3762,24835527,맨투스학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116840001,1,대지,1684,1.0,서울특별시 서초구 서초동 1684-1,116503121001,서울특별시 서초구 고무래로,90,7.0,1165010800116840001019977,서초쇼핑,서울특별시 서초구 고무래로 90-7,137070,6602.0,,4,,02-599-8950,127.01743183131701,37.4999112163923,,2017-11-01
667,3814,15509277,김영준국어논술연구소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109350026,1,대지,935,26.0,서울특별시 강남구 대치동 935-26,116804166484,서울특별시 강남구 선릉로62길,33,,1168010600109350026014076,장성빌딩,서울특별시 강남구 선릉로62길 33,135998,6207.0,,1,,02-568-1843,127.055049016534,37.4979925068637,1906.0,2017-09-30
669,3821,21974004,이화피아노교습소,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116840001,1,대지,1684,1.0,서울특별시 서초구 서초동 1684-1,116503121001,서울특별시 서초구 고무래로,90,7.0,1165010800116840001019977,서초쇼핑,서울특별시 서초구 고무래로 90-7,137070,6602.0,,2,,02-535-0387,127.01743183131701,37.4999112163923,,2017-11-01
710,4097,22064553,원더매직,,R,학문/교육,R07,학원-예능취미체육,R07A18,학원-마술,P85659,기타 기술 및 직업훈련학원,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109310001,1,대지,931,1.0,서울특별시 서초구 방배동 931-1,116503121011,서울특별시 서초구 방배중앙로,60,,1165010100109310001027603,광희빌딩,서울특별시 서초구 방배중앙로 60,137060,6680.0,,,,02-586-0807,126.990670226735,37.4850254489143,,2016-01-28
716,4156,24435320,반포아너스영어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165055000,반포본동,1165010700,반포동,1165010700108170000,1,대지,817,,서울특별시 서초구 반포동 817,116503121017,서울특별시 서초구 신반포로,17,,1165010700107520000000001,구반포역,서울특별시 서초구 신반포로 17,137040,6501.0,,,301,02-599-7752,126.98686463743601,37.5014010508174,,2016-05-24
726,4212,15488090,강남고시원,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109610002,1,대지,961,2.0,서울특별시 강남구 대치동 961-2,116803122008,서울특별시 강남구 역삼로,508,,1168010600109610002012645,오복빌딩,서울특별시 강남구 역삼로 508,135847,6186.0,,,,,127.05951929310301,37.503155194861996,,2017-09-30
734,4237,22047041,하이든음악원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109340010,1,대지,934,10.0,서울특별시 강남구 도곡동 934-10,116804166093,서울특별시 강남구 남부순환로363길,49,,1168011800109340010000425,역삼우성아파트,서울특별시 강남구 남부순환로363길 49,135270,6264.0,,3,,02-3462-1355,127.037150769421,37.4879633894232,,2017-10-03
738,4269,15516486,곽샘음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168051000,신사동,1168011000,압구정동,1168011000104150000,1,대지,415,,서울특별시 강남구 압구정동 415,116803122007,서울특별시 강남구 압구정로,113,22.0,1168011000104150000005054,미성상가,서울특별시 강남구 압구정로 113-22,135899,6000.0,,2,2,,127.019629206167,37.524735448193795,,2017-09-30
779,4492,20771480,와우유학미술,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105850002,1,대지,585,2.0,서울특별시 강남구 신사동 585-2,116804166269,서울특별시 강남구 도산대로27길,40,,1168010700105850002010930,,서울특별시 강남구 도산대로27길 40,135892,6032.0,,2,,,127.02763591988199,37.522359791827704,2045.0,2017-08-29
788,4553,15501017,고석용과학학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109320004,1,대지,932,4.0,서울특별시 강남구 대치동 932-4,116804166416,서울특별시 강남구 삼성로61길,22,,1168010600109320004000001,,서울특별시 강남구 삼성로61길 22,135998,6209.0,,6,,,127.058597741423,37.4990840877975,1902.0,2017-09-30
801,4623,24744755,펜토매쓰인재숲학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800105380001,1,대지,538,1.0,서울특별시 강남구 도곡동 538-1,116803122006,서울특별시 강남구 선릉로,227,,1168011800105380001000002,,서울특별시 강남구 선릉로 227,135270,6275.0,,,401,02-556-0039,127.052724007643,37.495829370083,,2016-01-27
830,4770,20726674,논현고시원,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101590016,1,대지,159,16.0,서울특별시 강남구 논현동 159-16,116804166817,서울특별시 강남구 학동로6길,50,,1168010800101590016008512,,서울특별시 강남구 학동로6길 50,135010,6114.0,,3,,02-547-3193,127.02635857958599,37.5092209343783,1967.0,2017-09-17
845,4845,15493229,거츠수학전문학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109900000,1,대지,990,,서울특별시 강남구 대치동 990,116803122012,서울특별시 강남구 도곡로,516,,1168010600109900000013808,삼성상가,서울특별시 강남구 도곡로 516,135501,6282.0,,,311,02-564-5455,127.062973394068,37.499172940488,,2017-09-30
872,4981,22492021,가야건축인테리어학원,,R,학문/교육,R03,학원-자격/국가고시,R03A09,학원-도배,P85659,기타 기술 및 직업훈련학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108170028,1,대지,817,28.0,서울특별시 강남구 역삼동 817-28,116804166722,서울특별시 강남구 테헤란로1길,28,13.0,1168010100108170028023596,,서울특별시 강남구 테헤란로1길 28-13,135080,6129.0,,2,,02-501-8125,127.02847214672899,37.5006152485809,1937.0,2017-09-16
874,4990,15507007,과학의진수학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100750019,1,대지,75,19.0,서울특별시 서초구 잠원동 75-19,116503121017,서울특별시 서초구 신반포로,177,,1165010600100750018017606,반포쇼핑타운,서울특별시 서초구 신반포로 177,137909,6512.0,3,5,7,,127.003393697161,37.50609197478621,1940.0,2017-09-30
